tweet_id,timestamp,text,name,rating,dog_stage,favourite_count,retweets_count,p1,p1_dog,p2,p2_dog,p3,p3_dog
788765914992902144,2016-10-19 15:37:03,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,12.0,None,29522,11363,Cocker Spaniel,True,Golden Retriever,True,Jigsaw Puzzle,False
788412144018661376,2016-10-18 16:11:17,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,11.0,None,16790,5853,Golden Retriever,True,Labrador Retriever,True,Brittany Spaniel,True
788178268662984705,2016-10-18 00:41:57,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,None,13.0,None,7792,2337,Samoyed,True,Pomeranian,True,Arctic Fox,False
788150585577050112,2016-10-17 22:51:57,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,13.0,None,6625,1439,Chow,True,Pomeranian,True,Chihuahua,True
788039637453406209,2016-10-17 15:31:05,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,None,12.0,None,6607,1459,Beach Wagon,False,Minivan,False,Limousine,False
787810552592695296,2016-10-17 00:20:47,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,11.0,None,9340,3366,Pug,True,French Bulldog,True,English Setter,True
787717603741622272,2016-10-16 18:11:26,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,13.0,puppo,10988,3070,German Shepherd,True,Malinois,True,Kelpie,True
787397959788929025,2016-10-15 21:01:17,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,11.0,None,11665,3128,Chihuahua,True,Toy Terrier,True,Miniature Pinscher,True
787322443945877504,2016-10-15 16:01:13,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,10.0,None,8383,1922,Seat Belt,False,Golden Retriever,True,Dingo,False
786963064373534720,2016-10-14 16:13:10,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,12.0,None,28588,8819,Golden Retriever,True,Saluki,True,Labrador Retriever,True
786709082849828864,2016-10-13 23:23:56,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,9.75,None,19549,6710,Pomeranian,True,Persian Cat,False,Chow,True
786664955043049472,2016-10-13 20:28:35,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",None,12.0,None,11467,2829,Leonberg,True,Keeshond,True,Pomeranian,True
786595970293370880,2016-10-13 15:54:28,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,11.0,None,10116,3411,Pembroke,True,Cardigan,True,Chow,True
786363235746385920,2016-10-13 00:29:39,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,13.0,doggo,11729,3866,Golden Retriever,True,Labrador Retriever,True,Saluki,True
786233965241827333,2016-10-12 15:55:59,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,11.0,None,16453,5262,Labrador Retriever,True,Schipperke,True,Staffordshire Bullterrier,True
785927819176054784,2016-10-11 19:39:28,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,12.0,None,12211,3482,Teddy,False,Toy Poodle,True,Chow,True
785872687017132033,2016-10-11 16:00:24,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,12.0,None,7179,2014,Great Pyrenees,True,Golden Retriever,True,Pekinese,True
785639753186217984,2016-10-11 00:34:48,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,10.0,doggo|pupper,8395,2447,Porcupine,False,Sea Urchin,False,Echidna,False
785533386513321988,2016-10-10 17:32:08,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,11.0,None,9796,2211,Miniature Pinscher,True,Black-And-Tan Coonhound,True,Rottweiler,True
785264754247995392,2016-10-09 23:44:41,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,12.0,None,7803,1801,Teddy,False,Cradle,False,Chow,True
785170936622350336,2016-10-09 17:31:53,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,11.0,None,13009,5352,Seat Belt,False,Eskimo Dog,True,Samoyed,True
784826020293709826,2016-10-08 18:41:19,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,13.0,None,10886,3557,Chow,True,Binoculars,False,Irish Setter,True
784517518371221505,2016-10-07 22:15:26,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,11.0,None,9641,2791,Malamute,True,Eskimo Dog,True,Siberian Husky,True
784431430411685888,2016-10-07 16:33:21,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,12.0,None,6119,1412,Miniature Poodle,True,Toy Poodle,True,Standard Poodle,True
783839966405230592,2016-10-06 01:23:05,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,13.0,None,32265,11899,Quilt,False,Siamese Cat,False,Three-Toed Sloth,False
783821107061198850,2016-10-06 00:08:09,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,12.0,None,7908,2160,Lakeland Terrier,True,Golden Retriever,True,Standard Poodle,True
783695101801398276,2016-10-05 15:47:27,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,12.0,None,11221,3547,Chow,True,Golden Retriever,True,Australian Terrier,True
783466772167098368,2016-10-05 00:40:09,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,11.0,None,9072,2480,Chihuahua,True,Miniature Pinscher,True,Toy Terrier,True
783391753726550016,2016-10-04 19:42:03,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,13.0,None,18114,6063,Norwegian Elkhound,True,Cairn,True,Keeshond,True
783334639985389568,2016-10-04 15:55:06,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,12.0,None,31379,12907,Cardigan,True,Shetland Sheepdog,True,Pembroke,True
783085703974514689,2016-10-03 23:25:55,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,11.0,None,8737,2443,Chesapeake Bay Retriever,True,Airedale,True,Boxer,True
782969140009107456,2016-10-03 15:42:44,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,12.0,None,25877,8087,Seat Belt,False,Golden Retriever,True,Labrador Retriever,True
782747134529531904,2016-10-03 01:00:34,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,11.0,doggo,8020,1535,Golden Retriever,True,Otterhound,True,Clumber,True
782722598790725632,2016-10-02 23:23:04,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,10.0,None,18525,5934,Irish Setter,True,Golden Retriever,True,Seat Belt,False
782598640137187329,2016-10-02 15:10:30,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,11.0,None,8341,2059,Malamute,True,Tibetan Mastiff,True,Eskimo Dog,True
782305867769217024,2016-10-01 19:47:08,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,12.0,doggo,17887,6131,Briard,True,Soft-Coated Wheaten Terrier,True,Lhasa,True
781955203444699136,2016-09-30 20:33:43,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,11.0,None,11922,3696,Pool Table,False,Dining Table,False,Microwave,False
781661882474196992,2016-09-30 01:08:10,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,None,5.0,None,11210,2978,Pembroke,True,Golden Retriever,True,Collie,True
781524693396357120,2016-09-29 16:03:01,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,None,12.0,None,22262,6092,Tennis Ball,False,Chesapeake Bay Retriever,True,Labrador Retriever,True
781251288990355457,2016-09-28 21:56:36,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,11.0,None,9053,2310,Mexican Hairless,True,Italian Greyhound,True,Seat Belt,False
781163403222056960,2016-09-28 16:07:23,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",None,10.0,None,10471,2999,Shetland Sheepdog,True,Collie,True,Border Collie,True
780931614150983680,2016-09-28 00:46:20,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,None,13.0,puppo,23200,8072,Padlock,False,Necklace,False,Chain,False
780858289093574656,2016-09-27 19:54:58,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,10.0,None,7714,2192,Chesapeake Bay Retriever,True,Sussex Spaniel,True,Kelpie,True
780800785462489090,2016-09-27 16:06:28,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,11.0,None,5915,1428,Siberian Husky,True,Eskimo Dog,True,Pembroke,True
780601303617732608,2016-09-27 02:53:48,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,12.0,None,12955,3656,Saint Bernard,True,Cardigan,True,English Springer,True
780543529827336192,2016-09-26 23:04:13,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,None,12.0,None,6753,1905,Golden Retriever,True,Labrador Retriever,True,Tibetan Mastiff,True
780459368902959104,2016-09-26 17:29:48,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,11.0,None,5669,1175,Great Dane,True,German Shepherd,True,Bull Mastiff,True
780192070812196864,2016-09-25 23:47:39,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,None,11.0,None,9329,2456,Vizsla,True,Mongoose,False,Hatchet,False
779834332596887552,2016-09-25 00:06:08,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,11.0,None,20357,7786,Golden Retriever,True,Cocker Spaniel,True,Great Pyrenees,True
779377524342161408,2016-09-23 17:50:56,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,None,12.0,pupper,9444,3415,Sundial,False,Cash Machine,False,Maze,False
779123168116150273,2016-09-23 01:00:13,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,Reggie,12.0,None,12652,3993,Toy Poodle,True,Soft-Coated Wheaten Terrier,True,Cocker Spaniel,True
779056095788752897,2016-09-22 20:33:42,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,None,13.0,None,15862,4961,Chihuahua,True,Toy Terrier,True,Kelpie,True
778990705243029504,2016-09-22 16:13:51,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,11.0,None,21480,7984,Cocker Spaniel,True,Labrador Retriever,True,Chihuahua,True
778748913645780993,2016-09-22 00:13:04,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,11.0,None,7391,1465,Staffordshire Bullterrier,True,Boxer,True,American Staffordshire Terrier,True
778650543019483137,2016-09-21 17:42:10,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,10.0,None,6190,1636,German Shepherd,True,Malinois,True,Kelpie,True
778624900596654080,2016-09-21 16:00:17,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,11.0,None,4987,1113,Airedale,True,Irish Terrier,True,Lakeland Terrier,True
778408200802557953,2016-09-21 01:39:11,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,None,14.0,None,14622,4772,Pembroke,True,Cardigan,True,Beagle,True
778383385161035776,2016-09-21 00:00:35,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,13.0,None,6246,1209,Collie,True,Borzoi,True,Border Collie,True
778286810187399168,2016-09-20 17:36:50,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,11.0,None,11132,3631,Boston Bull,True,Pug,True,Muzzle,False
778039087836069888,2016-09-20 01:12:28,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,None,12.0,pupper,9081,2888,German Shepherd,True,Malinois,True,Norwegian Elkhound,True
778027034220126208,2016-09-20 00:24:34,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,Sophie,27.0,pupper,7020,1778,Clumber,True,Cocker Spaniel,True,Lhasa,True
777885040357281792,2016-09-19 15:00:20,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,3.0,None,6809,1805,Afghan Hound,True,Basset,True,Siberian Husky,True
777684233540206592,2016-09-19 01:42:24,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",None,12.0,None,12023,3232,Cocker Spaniel,True,Golden Retriever,True,Otterhound,True
777621514455814149,2016-09-18 21:33:11,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,12.0,None,9398,2734,Chow,True,Norwich Terrier,True,Pomeranian,True
777189768882946048,2016-09-17 16:57:35,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,12.0,None,15318,4749,Chihuahua,True,Mexican Hairless,True,Hog,False
776813020089548800,2016-09-16 16:00:31,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,12.0,None,5223,1325,Toy Poodle,True,Miniature Poodle,True,Standard Poodle,True
776477788987613185,2016-09-15 17:48:25,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,11.0,pupper,9469,3072,Labrador Retriever,True,Chesapeake Bay Retriever,True,Paintbrush,False
776218204058357768,2016-09-15 00:36:55,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,None,13.0,floofer,32104,17503,Samoyed,True,Pomeranian,True,Keeshond,True
776201521193218049,2016-09-14 23:30:38,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,O,10.0,None,10266,2764,Rottweiler,True,Black-And-Tan Coonhound,True,Bloodhound,True
776113305656188928,2016-09-14 17:40:06,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,Sampson,11.0,pupper,12571,4768,Mousetrap,False,Black Widow,False,Paddlewheel,False
776088319444877312,2016-09-14 16:00:49,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,None,10.0,None,1963,166,Web Site,False,Pug,True,Menu,False
775842724423557120,2016-09-13 23:44:54,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Blue,12.0,None,12541,2934,Chow,True,Bath Towel,False,French Bulldog,True
775733305207554048,2016-09-13 16:30:07,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,Anakin,11.0,doggo,14804,4389,Long-Horned Beetle,False,Ox,False,Rhinoceros Beetle,False
775729183532220416,2016-09-13 16:13:44,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,None,13.0,None,13816,5001,Web Site,False,Hand-Held Computer,False,Menu,False
775364825476165632,2016-09-12 16:05:54,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,Finley,11.0,doggo,7953,3257,Beagle,True,Chihuahua,True,Pembroke,True
775085132600442880,2016-09-11 21:34:30,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,Tucker,13.0,None,16625,5177,Chow,True,Golden Retriever,True,Pomeranian,True
774757898236878852,2016-09-10 23:54:11,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Finley,12.0,None,9133,1937,Toy Poodle,True,Miniature Poodle,True,Lakeland Terrier,True
774639387460112384,2016-09-10 16:03:16,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,Sprinkles,10.0,None,7188,1904,Walker Hound,True,Basenji,True,Ibizan Hound,True
774314403806253056,2016-09-09 18:31:54,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,None,14.0,None,23273,6117,Eskimo Dog,True,Siberian Husky,True,Saluki,True
773985732834758656,2016-09-08 20:45:53,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,Winnie,11.0,pupper,11488,4246,Giant Panda,False,Fur Coat,False,Pug,True
773922284943896577,2016-09-08 16:33:46,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",Heinrich,12.0,None,6830,1893,Pomeranian,True,Samoyed,True,Chow,True
773704687002451968,2016-09-08 02:09:06,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,Loki,12.0,None,7059,1790,Silky Terrier,True,Yorkshire Terrier,True,Airedale,True
773670353721753600,2016-09-07 23:52:41,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Shakespeare,10.0,None,5683,1418,Old English Sheepdog,True,Maltese Dog,True,Soft-Coated Wheaten Terrier,True
773547596996571136,2016-09-07 15:44:53,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,Chelsea,11.0,pupper,23576,6739,Norwegian Elkhound,True,Chesapeake Bay Retriever,True,Malamute,True
773308824254029826,2016-09-06 23:56:05,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,Bungalo,12.0,None,24822,8173,Shopping Cart,False,Labrador Retriever,True,Shopping Basket,False
773247561583001600,2016-09-06 19:52:39,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Chip,10.0,None,10064,3509,Seat Belt,False,Miniature Pinscher,True,Brabancon Griffon,True
773191612633579521,2016-09-06 16:10:20,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,Grey,12.0,None,10668,4495,Blenheim Spaniel,True,Shih-Tzu,True,Welsh Springer Spaniel,True
772877495989305348,2016-09-05 19:22:09,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,None,11.0,None,9160,4231,Tabby,False,Norwegian Elkhound,True,Wombat,False
772826264096874500,2016-09-05 15:58:34,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",Roosevelt,11.0,None,8529,2543,Basset,True,Walker Hound,True,Beagle,True
772581559778025472,2016-09-04 23:46:12,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,a,10.0,None,6914,1846,Newfoundland,True,Border Collie,True,Saint Bernard,True
772193107915964416,2016-09-03 22:02:38,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,Willem,12.0,pupper,6413,1510,Pembroke,True,Chihuahua,True,Pekinese,True
772152991789019136,2016-09-03 19:23:13,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,None,10.0,None,4038,1226,Golden Retriever,True,Irish Setter,True,Vizsla,True
772117678702071809,2016-09-03 17:02:54,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Jack,12.0,None,4006,803,Labrador Retriever,True,Beagle,True,Golden Retriever,True
772114945936949249,2016-09-03 16:52:02,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,Finn,10.0,None,2897,516,Chihuahua,True,Toy Terrier,True,Italian Greyhound,True
772102971039580160,2016-09-03 16:04:27,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,Penny,11.0,None,4279,1011,Pembroke,True,Cardigan,True,Shetland Sheepdog,True
771770456517009408,2016-09-02 18:03:10,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Davey,11.0,None,12816,3718,Papillon,True,Collie,True,Border Collie,True
771500966810099713,2016-09-02 00:12:18,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,Dakota,12.0,None,8840,2866,Labrador Retriever,True,Golden Retriever,True,Soccer Ball,False
771380798096281600,2016-09-01 16:14:48,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,Fizz,11.0,None,11234,5569,Collie,True,Border Collie,True,English Springer,True
771136648247640064,2016-09-01 00:04:38,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,Dixie,11.0,None,9816,3197,Bathtub,False,Golden Retriever,True,Tub,False
771102124360998913,2016-08-31 21:47:27,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,Charlie,12.0,None,6653,1565,Labrador Retriever,True,Pug,True,Staffordshire Bullterrier,True
771014301343748096,2016-08-31 15:58:28,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,None,7.0,None,7337,1805,Meerkat,False,Doormat,False,Macaque,False
770787852854652928,2016-08-31 00:58:39,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,Winston,10.0,None,5295,1332,Bernese Mountain Dog,True,Greater Swiss Mountain Dog,True,Entlebucher,True
770772759874076672,2016-08-30 23:58:40,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,Sebastian,11.0,None,5545,1541,Chow,True,Golden Retriever,True,Pomeranian,True
770655142660169732,2016-08-30 16:11:18,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,very,11.0,None,7815,1899,Madagascar Cat,False,Skunk,False,Paper Towel,False
770414278348247044,2016-08-30 00:14:12,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,Al,11.0,None,6716,2250,Maillot,False,Maillot,False,Golden Retriever,True
770293558247038976,2016-08-29 16:14:30,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,Jackson,10.0,None,6660,1627,Italian Greyhound,True,Mexican Hairless,True,Whippet,True
770069151037685760,2016-08-29 01:22:47,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,Carbon,10.0,None,8093,2514,Boston Bull,True,American Staffordshire Terrier,True,Staffordshire Bullterrier,True
769940425801170949,2016-08-28 16:51:16,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,Klein,12.0,None,33581,10549,Miniature Pinscher,True,Chihuahua,True,Staffordshire Bullterrier,True
769695466921623552,2016-08-28 00:37:54,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,Titan,13.0,None,6815,1810,Pug,True,Muzzle,False,Kuvasz,True
769212283578875904,2016-08-26 16:37:54,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,DonDon,12.0,None,5757,1870,Golden Retriever,True,Pekinese,True,Cocker Spaniel,True
768970937022709760,2016-08-26 00:38:52,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,Kirby,12.0,None,15377,7139,Pomeranian,True,Golden Retriever,True,Mousetrap,False
768855141948723200,2016-08-25 16:58:45,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,Jesse,11.0,None,4473,969,Chow,True,Brabancon Griffon,True,Rottweiler,True
768609597686943744,2016-08-25 00:43:02,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,Lou,10.0,None,4394,1324,Basenji,True,Italian Greyhound,True,Whippet,True
768596291618299904,2016-08-24 23:50:10,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,Oakley,12.0,None,5356,1390,Great Pyrenees,True,Golden Retriever,True,Labrador Retriever,True
